iso,unix,eui,x,y,z,dx,dy,dz,ecef_x,ecef_y,ecef_z,wgs84_lat,wgs84_lon,wgs84_alt,wgs84_heading,wgs84_speed
2017-04-24_10-43-51,1493030631.727043,deca010000000004,1.950,1.989,0.062,0.008,0.056,-0.482,51.491474023861,7.412270743887,0.062,43.086,0.001,
2017-04-24_10-43-51,1493030631.744967,deca010000000003,0.698,-1.676,-0.335,-0.078,0.026,-0.869,51.491453585274,7.412225614718,-0.335,323.390,0.002,
2017-04-24_10-43-51,1493030631.745578,deca010000000004,1.958,1.989,0.063,0.030,0.054,-0.466,51.491473974988,7.412270841385,0.063,64.154,0.001,
2017-04-24_10-43-51,1493030631.755592,deca010000000004,1.963,1.987,0.066,0.040,0.051,-0.453,51.491473944120,7.412270883591,0.066,73.239,0.001,
2017-04-24_10-43-51,1493030631.766936,deca010000000005,1.305,0.144,-0.166,-0.027,-0.016,-0.757,51.491463807914,7.412247841408,-0.166,274.497,0.002,
2017-04-24_10-43-51,1493030631.769905,deca010000000003,0.699,-1.680,-0.361,-0.068,0.012,-0.875,51.491453545841,7.412225589315,-0.361,315.197,0.002,
2017-04-24_10-43-51,1493030631.782408,deca010000000004,1.970,1.989,0.065,0.055,0.054,-0.436,51.491473922908,7.412270982230,0.065,80.574,0.002,
2017-04-24_10-43-51,1493030631.782408,deca010000000005,1.313,0.142,-0.179,0.000,-0.019,-0.763,51.491463750494,7.412247934093,-0.179,214.758,0.000,
2017-04-24_10-43-51,1493030631.786473,deca010000000003,0.703,-1.688,-0.381,-0.053,-0.010,-0.888,51.491453466301,7.412225564180,-0.381,294.944,0.001,
2017-04-24_10-43-51,1493030631.801330,deca010000000005,1.295,0.138,-0.176,-0.057,-0.029,-0.729,51.491463817335,7.412247686331,-0.176,278.210,0.001,
2017-04-24_10-43-51,1493030631.805081,deca010000000003,0.689,-1.689,-0.383,-0.092,-0.008,-0.857,51.491453538369,7.412225392017,-0.383,300.058,0.002,
2017-04-24_10-43-51,1493030631.808807,deca010000000004,1.964,1.986,0.049,0.034,0.040,-0.442,51.491473928939,7.412270883822,0.049,75.329,0.001,
2017-04-24_10-43-51,1493030631.823177,deca010000000005,1.279,0.137,-0.175,-0.106,-0.032,-0.695,51.491463893401,7.412247480595,-0.175,288.254,0.002,
2017-04-24_10-43-51,1493030631.827523,deca010000000003,0.678,-1.687,-0.390,-0.118,-0.002,-0.837,51.491453610379,7.412225280056,-0.390,304.457,0.003,
2017-04-24_10-43-51,1493030631.831224,deca010000000004,1.949,1.983,0.033,-0.008,0.028,-0.451,51.491473984677,7.412270690875,0.033,18.873,0.001,
2017-04-24_10-43-51,1493030631.834860,deca010000000005,1.267,0.136,-0.169,-0.141,-0.035,-0.671,51.491463948996,7.412247332708,-0.169,291.365,0.002,
2017-04-24_10-43-51,1493030631.849233,deca010000000005,1.253,0.134,-0.159,-0.180,-0.041,-0.633,51.491464003335,7.412247151028,-0.159,292.493,0.003,
2017-04-24_10-43-51,1493030631.852970,deca010000000004,1.933,1.979,0.019,-0.053,0.012,-0.455,51.491474036837,7.412270460561,0.019,317.545,0.001,
2017-04-24_10-43-51,1493030631.863966,deca010000000003,0.664,-1.684,-0.406,-0.146,0.007,-0.810,51.491453703655,7.412225145776,-0.406,308.092,0.005,
2017-04-24_10-43-51,1493030631.867777,deca010000000005,1.238,0.135,-0.161,-0.216,-0.037,-0.614,51.491464086475,7.412246984178,-0.161,295.381,0.004,
2017-04-24_10-43-51,1493030631.879240,deca010000000003,0.648,-1.681,-0.400,-0.188,0.016,-0.779,51.491453811091,7.412224975463,-0.400,310.123,0.003,
2017-04-24_10-43-51,1493030631.882832,deca010000000004,1.914,1.972,0.007,-0.103,-0.010,-0.453,51.491474083348,7.412270177342,0.007,299.407,0.003,
2017-04-24_10-43-51,1493030631.897630,deca010000000004,1.912,1.970,0.008,-0.104,-0.014,-0.441,51.491474076442,7.412270145331,0.008,297.258,0.002,
2017-04-24_10-43-51,1493030631.908242,deca010000000003,0.648,-1.684,-0.409,-0.174,0.005,-0.759,51.491453780852,7.412224958513,-0.409,306.981,0.005,
2017-04-24_10-43-51,1493030631.922576,deca010000000005,1.233,0.132,-0.192,-0.198,-0.038,-0.614,51.491464094676,7.412246902321,-0.192,294.202,0.011,
2017-04-24_10-43-51,1493030631.926462,deca010000000004,1.914,1.969,0.002,-0.092,-0.015,-0.431,51.491474058672,7.412270154706,0.002,295.775,0.003,
