iso,unix,id,motive_x,motive_y,motive_z,motive_vx,motive_vy,motive_vz,motive_ax,motive_ay,motive_az,motiveSlow_x,motiveSlow_y,motiveSlow_z,motiveSlow_vx,motiveSlow_vy,motiveSlow_vz,motiveSlow_ax,motiveSlow_ay,motiveSlow_az,atlas_x,atlas_y,atlas_z,atlas_vx,atlas_vy,atlas_vz,atlas_ax,atlas_ay,atlas_az,odom_x,odom_y,odom_z,odom_vx,odom_vy,odom_vz,odom_ax,odom_ay,odom_az,motive_roll,motive_pitch,motive_yaw,motive_qx,motive_qy,motive_qz,motive_qw,odom_roll,odom_pitch,odom_yaw,odom_qx,odom_qy,odom_qz,odom_qw,way_x,way_y,way_z,way_a,pos_ox,pos_oy,pos_lx,pos_ly,pos_px,pos_py,pos_ix,pos_iy,pos_dx,pos_dy,vel_ox,vel_oy,vel_lx,vel_ly,vel_px,vel_py,vel_ix,vel_iy,vel_dx,vel_dy,
2017-02-12_16-32-36,1486917156.284553,1,1.198,-0.050,1.021,-0.0106,0.0549,0.0006,0.1502,-0.1217,-0.6545,1.199,-0.051,1.021,-0.0108,0.0545,-0.0016,0.0505,-0.0275,-0.0933,1.188,0.008,1.217,-0.0944,0.1072,0.0123,0.0000,0.0000,0.0000,-0.092,-0.180,0.701,-0.0193,0.0350,-0.0049,0.0000,0.0000,0.0000,0.0082,-0.0134,-0.0278,-0.0066,0.0042,-0.0139,-0.9999,0.0139,-0.0133,0.0208,0.0067,-0.0069,-0.0105,0.9999,1.200,0.000,1.000,0.000,0.007409,-0.004986,0.007409,-0.004986,0.007409,-0.004986,0.000000,0.000000,0.000000,-0.000000,0.011228,-0.016790,0.011228,-0.016790,0.010693,-0.015990,-0.000000,-0.000000,0.000535,-0.000800,
2017-02-12_16-32-36,1486917156.294556,1,1.198,-0.050,1.021,-0.0130,0.0538,-0.0023,-0.2348,-0.1072,-0.2944,1.199,-0.051,1.021,-0.0108,0.0545,-0.0016,0.0505,-0.0275,-0.0933,1.191,0.010,1.208,-0.0657,0.0967,-0.0031,0.0000,0.0000,0.0000,-0.092,-0.180,0.701,-0.0193,0.0350,-0.0049,0.0000,0.0000,0.0000,0.0081,-0.0130,-0.0279,-0.0065,0.0041,-0.0139,-0.9999,0.0139,-0.0133,0.0208,0.0067,-0.0069,-0.0105,0.9999,1.200,0.000,1.000,0.000,0.007409,-0.004986,0.007409,-0.004986,0.007409,-0.004986,0.000000,0.000000,0.000000,-0.000000,0.011228,-0.016790,0.011228,-0.016790,0.010693,-0.015990,-0.000000,-0.000000,0.000535,-0.000800,
2017-02-12_16-32-36,1486917156.304569,1,1.198,-0.049,1.021,-0.0113,0.0549,-0.0051,0.1645,0.1117,-0.2754,1.198,-0.049,1.021,-0.0118,0.0549,0.0001,-0.0239,0.0088,0.0412,1.191,0.010,1.208,-0.0657,0.0967,-0.0031,0.0000,0.0000,0.0000,-0.092,-0.180,0.701,-0.0193,0.0350,-0.0049,0.0000,0.0000,0.0000,0.0079,-0.0126,-0.0280,-0.0063,0.0041,-0.0140,-0.9999,0.0139,-0.0133,0.0208,0.0067,-0.0069,-0.0105,0.9999,1.200,0.000,1.000,0.000,0.005458,-0.005978,0.005458,-0.005978,0.005458,-0.005978,0.000000,0.000000,0.000000,-0.000000,0.010448,-0.017186,0.010448,-0.017186,0.009913,-0.016387,-0.000000,-0.000000,0.000535,-0.000800,
2017-02-12_16-32-36,1486917156.314563,1,1.198,-0.048,1.021,-0.0119,0.0554,0.0057,-0.2027,-0.1660,0.5591,1.198,-0.049,1.021,-0.0118,0.0549,0.0001,-0.0239,0.0088,0.0412,1.197,0.005,1.203,-0.0403,0.0793,-0.0124,0.0000,0.0000,0.0000,-0.092,-0.180,0.701,-0.0193,0.0350,-0.0049,0.0000,0.0000,0.0000,0.0077,-0.0119,-0.0282,-0.0059,0.0039,-0.0141,-0.9999,0.0139,-0.0133,0.0208,0.0067,-0.0069,-0.0105,0.9999,1.200,0.000,1.000,0.000,0.005458,-0.005978,0.005458,-0.005978,0.005458,-0.005978,0.000000,0.000000,0.000000,-0.000000,0.010409,-0.017206,0.010409,-0.017206,0.009913,-0.016387,-0.000000,-0.000000,0.000496,-0.000819,
2017-02-12_16-32-36,1486917156.324568,1,1.198,-0.047,1.021,-0.0083,0.0545,0.0025,0.3648,-0.0881,-0.3231,1.198,-0.049,1.021,-0.0118,0.0549,0.0001,-0.0239,0.0088,0.0412,1.197,0.005,1.203,-0.0403,0.0793,-0.0124,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0074,-0.0117,-0.0284,-0.0058,0.0038,-0.0142,-0.9999,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,0.001648,-0.003053,0.001648,-0.003053,0.001648,-0.003053,0.000000,0.000000,0.000000,-0.000000,0.008885,-0.016036,0.008885,-0.016036,0.008389,-0.015217,-0.000000,-0.000000,0.000496,-0.000819,
2017-02-12_16-32-36,1486917156.334557,1,1.198,-0.047,1.021,-0.0085,0.0531,-0.0030,-0.0274,-0.1428,-0.5472,1.198,-0.047,1.021,-0.0097,0.0550,0.0013,0.0525,0.0028,0.0302,1.197,0.001,1.202,-0.0391,0.0636,-0.0135,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0073,-0.0115,-0.0284,-0.0057,0.0037,-0.0142,-0.9999,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,0.001648,-0.003053,0.001648,-0.003053,0.001648,-0.003053,0.000000,0.000000,0.000000,-0.000000,0.002249,-0.013159,0.002249,-0.013159,0.001830,-0.012398,-0.000000,-0.000000,0.000419,-0.000761,
2017-02-12_16-32-36,1486917156.344571,1,1.198,-0.046,1.021,-0.0097,0.0537,-0.0047,-0.1144,0.0613,-0.1669,1.198,-0.047,1.021,-0.0097,0.0550,0.0013,0.0525,0.0028,0.0302,1.208,-0.002,1.195,0.0001,0.0545,-0.0269,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0073,-0.0115,-0.0286,-0.0057,0.0037,-0.0143,-0.9999,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,0.001927,-0.000403,0.001927,-0.000403,0.001927,-0.000403,0.000000,0.000000,0.000000,-0.000000,0.002033,-0.011958,0.002033,-0.011958,0.001941,-0.011338,-0.000000,-0.000000,0.000091,-0.000620,
2017-02-12_16-32-36,1486917156.354554,1,1.197,-0.045,1.021,-0.0085,0.0546,0.0048,0.1609,-0.0715,0.7641,1.198,-0.047,1.021,-0.0097,0.0550,0.0013,0.0525,0.0028,0.0302,1.208,-0.002,1.195,0.0001,0.0545,-0.0269,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0073,-0.0117,-0.0294,-0.0058,0.0037,-0.0147,-0.9999,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,-0.004797,0.001330,-0.004797,0.001330,-0.004797,0.001330,0.000000,0.000000,0.000000,-0.000000,-0.000651,-0.011212,-0.000651,-0.011212,-0.000748,-0.010645,-0.000000,-0.000000,0.000097,-0.000567,
2017-02-12_16-32-36,1486917156.364544,1,1.197,-0.045,1.021,-0.0091,0.0544,0.0032,-0.0608,-0.0204,-0.1669,1.197,-0.045,1.021,-0.0093,0.0545,0.0001,0.0086,-0.0127,-0.0296,1.217,-0.002,1.181,0.0319,0.0524,-0.0497,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0071,-0.0117,-0.0295,-0.0058,0.0037,-0.0147,-0.9999,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,-0.004797,0.001330,-0.004797,0.001330,-0.004797,0.001330,0.000000,0.000000,-0.000000,0.000000,-0.000786,-0.011177,-0.000786,-0.011177,-0.000748,-0.010645,-0.000000,-0.000000,-0.000037,-0.000532,
2017-02-12_16-32-36,1486917156.374552,1,1.197,-0.044,1.021,-0.0114,0.0525,0.0026,-0.2337,-0.1855,-0.0536,1.197,-0.045,1.021,-0.0093,0.0545,0.0001,0.0086,-0.0127,-0.0296,1.226,-0.005,1.177,0.0620,0.0433,-0.0568,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0070,-0.0117,-0.0297,-0.0058,0.0036,-0.0148,-0.9999,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,-0.010105,0.001368,-0.010105,0.001368,-0.010105,0.001368,0.000000,0.000000,-0.000000,0.000000,-0.002909,-0.011162,-0.002909,-0.011162,-0.002871,-0.010630,-0.000000,-0.000000,-0.000037,-0.000532,
2017-02-12_16-32-36,1486917156.384569,1,1.197,-0.044,1.021,-0.0124,0.0556,-0.0004,-0.1001,0.3045,-0.2980,1.197,-0.045,1.021,-0.0093,0.0545,0.0001,0.0086,-0.0127,-0.0296,1.226,-0.005,1.177,0.0620,0.0433,-0.0568,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0068,-0.0119,-0.0299,-0.0059,0.0035,-0.0150,-0.9999,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,-0.015682,0.003095,-0.015682,0.003095,-0.015682,0.003095,0.000000,0.000000,-0.000000,0.000000,-0.005246,-0.010470,-0.005246,-0.010470,-0.005102,-0.009938,-0.000000,-0.000000,-0.000144,-0.000531,
2017-02-12_16-32-36,1486917156.394552,1,1.197,-0.043,1.021,-0.0095,0.0577,-0.0017,0.2873,0.2134,-0.1311,1.197,-0.045,1.021,-0.0093,0.0545,0.0001,0.0086,-0.0127,-0.0296,1.231,-0.004,1.174,0.0750,0.0457,-0.0614,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0067,-0.0122,-0.0303,-0.0060,0.0034,-0.0151,-0.9999,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,-0.015682,0.003095,-0.015682,0.003095,-0.015682,0.003095,0.000000,0.000000,-0.000000,0.000000,-0.005357,-0.010435,-0.005357,-0.010435,-0.005102,-0.009938,-0.000000,-0.000000,-0.000255,-0.000497,
2017-02-12_16-32-36,1486917156.404562,1,1.197,-0.042,1.021,-0.0070,0.0548,0.0024,0.2551,-0.2891,0.4101,1.197,-0.042,1.021,-0.0101,0.0552,0.0008,-0.0189,0.0167,0.0159,1.226,-0.003,1.171,0.0573,0.0455,-0.0633,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0069,-0.0123,-0.0305,-0.0061,0.0035,-0.0152,-0.9999,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,-0.018587,0.002154,-0.018587,0.002154,-0.018587,0.002154,0.000000,0.000000,-0.000000,0.000000,-0.006519,-0.010812,-0.006519,-0.010812,-0.006264,-0.010315,-0.000000,-0.000000,-0.000255,-0.000497,
2017-02-12_16-32-36,1486917156.414554,1,1.197,-0.041,1.021,-0.0107,0.0513,0.0037,-0.5102,-0.0692,-0.0751,1.197,-0.042,1.021,-0.0101,0.0552,0.0008,-0.0189,0.0167,0.0159,1.226,-0.003,1.171,0.0573,0.0455,-0.0633,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0072,-0.0125,-0.0311,-0.0062,0.0037,-0.0155,-0.9999,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,-0.015899,0.001843,-0.015899,0.001843,-0.015899,0.001843,0.000000,0.000000,-0.000000,0.000000,-0.005502,-0.010955,-0.005502,-0.010955,-0.005189,-0.010439,-0.000000,-0.000000,-0.000313,-0.000516,
2017-02-12_16-32-36,1486917156.424565,1,1.197,-0.041,1.021,-0.0103,0.0541,0.0026,0.0441,0.2819,-0.1073,1.197,-0.042,1.021,-0.0101,0.0552,0.0008,-0.0189,0.0167,0.0159,1.223,-0.001,1.167,0.0407,0.0473,-0.0663,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0072,-0.0127,-0.0316,-0.0063,0.0037,-0.0158,-0.9998,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,-0.015899,0.001843,-0.015899,0.001843,-0.015899,0.001843,0.000000,0.000000,-0.000000,0.000000,-0.005449,-0.010961,-0.005449,-0.010961,-0.005189,-0.010439,-0.000000,-0.000000,-0.000259,-0.000522,
2017-02-12_16-32-36,1486917156.434555,1,1.197,-0.040,1.021,-0.0079,0.0561,0.0034,0.2325,0.2043,0.0763,1.197,-0.040,1.021,-0.0086,0.0534,0.0035,0.0361,-0.0448,0.0692,1.223,-0.001,1.167,0.0407,0.0473,-0.0663,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0073,-0.0130,-0.0320,-0.0065,0.0038,-0.0160,-0.9998,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,-0.013537,0.000867,-0.013537,0.000867,-0.013537,0.000867,0.000000,0.000000,-0.000000,0.000000,-0.004504,-0.011352,-0.004504,-0.011352,-0.004244,-0.010830,-0.000000,-0.000000,-0.000259,-0.000522,
2017-02-12_16-32-36,1486917156.444567,1,1.197,-0.040,1.021,-0.0065,0.0553,0.0040,0.1478,-0.0862,0.0596,1.197,-0.040,1.021,-0.0086,0.0534,0.0035,0.0361,-0.0448,0.0692,1.225,-0.002,1.155,0.0473,0.0433,-0.0829,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0079,-0.0133,-0.0323,-0.0066,0.0041,-0.0161,-0.9998,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,-0.013537,0.000867,-0.013537,0.000867,-0.013537,0.000867,0.000000,0.000000,-0.000000,0.000000,-0.004457,-0.011371,-0.004457,-0.011371,-0.004244,-0.010830,-0.000000,-0.000000,-0.000212,-0.000541,
2017-02-12_16-32-36,1486917156.454555,1,1.197,-0.039,1.021,-0.0054,0.0534,0.0064,0.1037,-0.1893,0.2444,1.197,-0.040,1.021,-0.0086,0.0534,0.0035,0.0361,-0.0448,0.0692,1.225,-0.002,1.155,0.0473,0.0433,-0.0829,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0081,-0.0135,-0.0326,-0.0067,0.0042,-0.0163,-0.9998,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,-0.014833,0.001213,-0.014833,0.001213,-0.014833,0.001213,0.000000,0.000000,-0.000000,0.000000,-0.004975,-0.011233,-0.004975,-0.011233,-0.004763,-0.010692,-0.000000,-0.000000,-0.000212,-0.000541,
2017-02-12_16-32-36,1486917156.464570,1,1.196,-0.038,1.021,-0.0083,0.0567,0.0080,0.2801,0.3308,0.2277,1.196,-0.038,1.021,-0.0078,0.0547,0.0060,0.0205,0.0328,0.0621,1.226,-0.000,1.146,0.0510,0.0474,-0.0958,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0081,-0.0143,-0.0334,-0.0071,0.0042,-0.0167,-0.9998,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,-0.014833,0.001213,-0.014833,0.001213,-0.014833,0.001213,0.000000,0.000000,-0.000000,0.000000,-0.005001,-0.011226,-0.005001,-0.011226,-0.004763,-0.010692,-0.000000,-0.000000,-0.000238,-0.000535,
2017-02-12_16-32-36,1486917156.474564,1,1.196,-0.038,1.021,-0.0073,0.0557,0.0058,0.0930,-0.0998,-0.2122,1.196,-0.038,1.021,-0.0078,0.0547,0.0060,0.0205,0.0328,0.0621,1.230,0.002,1.134,0.0650,0.0514,-0.1140,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0087,-0.0150,-0.0339,-0.0074,0.0045,-0.0169,-0.9998,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,-0.015564,0.000034,-0.015564,0.000034,-0.015564,0.000034,0.000000,0.000000,-0.000000,0.000000,-0.005293,-0.011698,-0.005293,-0.011698,-0.005055,-0.011163,-0.000000,-0.000000,-0.000238,-0.000535,
2017-02-12_16-32-36,1486917156.484526,1,1.196,-0.037,1.021,-0.0041,0.0534,0.0045,0.3242,-0.2306,-0.1347,1.196,-0.038,1.021,-0.0078,0.0547,0.0060,0.0205,0.0328,0.0621,1.230,0.002,1.134,0.0650,0.0514,-0.1140,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0096,-0.0155,-0.0342,-0.0077,0.0049,-0.0171,-0.9998,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,-0.017985,-0.001057,-0.017985,-0.001057,-0.017985,-0.001057,0.000000,0.000000,-0.000000,0.000000,-0.006276,-0.012158,-0.006276,-0.012158,-0.006023,-0.011599,-0.000000,-0.000000,-0.000253,-0.000558,
2017-02-12_16-32-36,1486917156.494513,1,1.196,-0.037,1.021,-0.0060,0.0515,0.0072,-0.1907,-0.1877,0.2670,1.196,-0.038,1.021,-0.0078,0.0547,0.0060,0.0205,0.0328,0.0621,1.231,0.008,1.129,0.0664,0.0645,-0.1184,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0099,-0.0160,-0.0345,-0.0079,0.0051,-0.0172,-0.9998,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,-0.017985,-0.001057,-0.017985,-0.001057,-0.017985,-0.001057,0.000000,0.000000,-0.000000,-0.000000,-0.006325,-0.012179,-0.006325,-0.012179,-0.006023,-0.011599,-0.000000,-0.000000,-0.000301,-0.000580,
2017-02-12_16-32-36,1486917156.504553,1,1.196,-0.036,1.021,-0.0067,0.0543,0.0067,-0.0656,0.2756,-0.0465,1.196,-0.036,1.021,-0.0060,0.0537,0.0060,0.0445,-0.0242,0.0010,1.231,0.008,1.129,0.0664,0.0645,-0.1184,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0097,-0.0164,-0.0349,-0.0081,0.0050,-0.0174,-0.9998,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,-0.018859,-0.004523,-0.018859,-0.004523,-0.018859,-0.004523,0.000000,0.000000,-0.000000,-0.000000,-0.006674,-0.013566,-0.006674,-0.013566,-0.006373,-0.012986,-0.000000,-0.000000,-0.000301,-0.000580,
2017-02-12_16-32-36,1486917156.514544,1,1.196,-0.035,1.022,-0.0046,0.0556,0.0081,0.2646,0.0494,-0.3922,1.196,-0.036,1.021,-0.0060,0.0537,0.0060,0.0445,-0.0242,0.0010,1.232,0.014,1.125,0.0609,0.0775,-0.1201,0.0000,0.0000,0.0000,-0.093,-0.175,0.701,-0.0029,0.0279,0.0001,0.0000,0.0000,0.0000,0.0101,-0.0177,-0.0358,-0.0087,0.0052,-0.0179,-0.9998,0.0177,-0.0116,0.0247,0.0059,-0.0088,-0.0124,0.9999,1.200,0.000,1.000,0.000,-0.018859,-0.004523,-0.018859,-0.004523,-0.018859,-0.004523,0.000000,0.000000,-0.000000,-0.000000,-0.006692,-0.013635,-0.006692,-0.013635,-0.006373,-0.012986,-0.000000,-0.000000,-0.000319,-0.000649,
2017-02-12_16-32-36,1486917156.524552,1,1.196,-0.034,1.022,-0.0038,0.0539,0.0038,0.0811,-0.1712,-0.4268,1.196,-0.036,1.021,-0.0060,0.0537,0.0060,0.0445,-0.0242,0.0010,1.232,0.014,1.125,0.0609,0.0775,-0.1201,0.0000,0.0000,0.0000,-0.094,-0.168,0.700,-0.0065,0.0339,-0.0018,0.0000,0.0000,0.0000,0.0109,-0.0183,-0.0361,-0.0090,0.0056,-0.0180,-0.9998,0.0166,-0.0082,0.0207,0.0042,-0.0083,-0.0104,0.9999,1.200,0.000,1.000,0.000,-0.018900,-0.008457,-0.018900,-0.008457,-0.018900,-0.008457,0.000000,0.000000,-0.000000,-0.000000,-0.006708,-0.015209,-0.006708,-0.015209,-0.006390,-0.014560,-0.000000,-0.000000,-0.000319,-0.000649,
2017-02-12_16-32-36,1486917156.534536,1,1.196,-0.034,1.022,-0.0033,0.0519,0.0050,0.0560,-0.1980,0.1121,1.196,-0.034,1.022,-0.0048,0.0541,0.0072,0.0319,0.0104,0.0296,1.232,0.014,1.125,0.0609,0.0775,-0.1201,0.0000,0.0000,0.0000,-0.094,-0.168,0.700,-0.0065,0.0339,-0.0018,0.0000,0.0000,0.0000,0.0110,-0.0188,-0.0365,-0.0093,0.0057,-0.0182,-0.9998,0.0166,-0.0082,0.0207,0.0042,-0.0083,-0.0104,0.9999,1.200,0.000,1.000,0.000,-0.018900,-0.008457,-0.018900,-0.008457,-0.018900,-0.008457,0.000000,0.000000,-0.000000,-0.000000,-0.005265,-0.017661,-0.005265,-0.017661,-0.004945,-0.016933,-0.000000,-0.000000,-0.000319,-0.000728,
2017-02-12_16-32-36,1486917156.544566,1,1.196,-0.033,1.022,-0.0043,0.0509,0.0080,-0.1049,-0.0986,0.2992,1.196,-0.034,1.022,-0.0048,0.0541,0.0072,0.0319,0.0104,0.0296,1.237,0.020,1.119,0.0757,0.0907,-0.1265,0.0000,0.0000,0.0000,-0.094,-0.168,0.700,-0.0065,0.0339,-0.0018,0.0000,0.0000,0.0000,0.0108,-0.0193,-0.0370,-0.0095,0.0056,-0.0185,-0.9998,0.0166,-0.0082,0.0207,0.0042,-0.0083,-0.0104,0.9999,1.200,0.000,1.000,0.000,-0.018900,-0.008457,-0.018900,-0.008457,-0.018900,-0.008457,0.000000,0.000000,-0.000000,-0.000000,-0.005192,-0.017780,-0.005192,-0.017780,-0.004945,-0.016933,-0.000000,-0.000000,-0.000247,-0.000847,
2017-02-12_16-32-36,1486917156.554552,1,1.196,-0.033,1.022,-0.0022,0.0529,0.0141,0.2110,0.1962,0.6104,1.196,-0.034,1.022,-0.0048,0.0541,0.0072,0.0319,0.0104,0.0296,1.232,0.026,1.119,0.0552,0.1020,-0.1227,0.0000,0.0000,0.0000,-0.094,-0.168,0.700,-0.0065,0.0339,-0.0018,0.0000,0.0000,0.0000,0.0106,-0.0199,-0.0375,-0.0098,0.0055,-0.0187,-0.9998,0.0166,-0.0082,0.0207,0.0042,-0.0083,-0.0104,0.9999,1.200,0.000,1.000,0.000,-0.022130,-0.012179,-0.022130,-0.012179,-0.022130,-0.012179,0.000000,0.000000,-0.000000,-0.000000,-0.006484,-0.019268,-0.006484,-0.019268,-0.006237,-0.018422,-0.000000,-0.000000,-0.000247,-0.000847,
2017-02-12_16-32-36,1486917156.564558,1,1.196,-0.032,1.022,-0.0004,0.0532,0.0038,0.1419,-0.1065,-0.5805,1.196,-0.032,1.022,-0.0022,0.0528,0.0088,0.0641,-0.0327,0.0402,1.232,0.026,1.119,0.0552,0.1020,-0.1227,0.0000,0.0000,0.0000,-0.094,-0.168,0.700,-0.0065,0.0339,-0.0018,0.0000,0.0000,0.0000,0.0115,-0.0209,-0.0384,-0.0103,0.0059,-0.0191,-0.9997,0.0166,-0.0082,0.0207,0.0042,-0.0083,-0.0104,0.9999,1.200,0.000,1.000,0.000,-0.019252,-0.015702,-0.019252,-0.015702,-0.019252,-0.015702,0.000000,0.000000,-0.000000,-0.000000,-0.005398,-0.020752,-0.005398,-0.020752,-0.005086,-0.019831,-0.000000,-0.000000,-0.000312,-0.000921,
2017-02-12_16-32-36,1486917156.574557,1,1.196,-0.031,1.022,-0.0003,0.0522,0.0037,0.0119,-0.0966,-0.0048,1.196,-0.032,1.022,-0.0022,0.0528,0.0088,0.0641,-0.0327,0.0402,1.232,0.026,1.119,0.0552,0.1020,-0.1227,0.0000,0.0000,0.0000,-0.094,-0.168,0.700,-0.0065,0.0339,-0.0018,0.0000,0.0000,0.0000,0.0114,-0.0211,-0.0387,-0.0104,0.0059,-0.0193,-0.9997,0.0166,-0.0082,0.0207,0.0042,-0.0083,-0.0104,0.9999,1.200,0.000,1.000,0.000,-0.019252,-0.015702,-0.019252,-0.015702,-0.019252,-0.015702,0.000000,0.000000,-0.000000,-0.000000,-0.005340,-0.020823,-0.005340,-0.020823,-0.005086,-0.019831,-0.000000,-0.000000,-0.000254,-0.000992,
2017-02-12_16-32-36,1486917156.584554,1,1.196,-0.031,1.022,0.0006,0.0516,0.0092,0.0858,-0.0670,0.5448,1.196,-0.032,1.022,-0.0022,0.0528,0.0088,0.0641,-0.0327,0.0402,1.233,0.031,1.110,0.0555,0.1081,-0.1308,0.0000,0.0000,0.0000,-0.094,-0.168,0.700,-0.0065,0.0339,-0.0018,0.0000,0.0000,0.0000,0.0110,-0.0213,-0.0392,-0.0106,0.0057,-0.0195,-0.9997,0.0166,-0.0082,0.0207,0.0042,-0.0083,-0.0104,0.9999,1.200,0.000,1.000,0.000,-0.019252,-0.015702,-0.019252,-0.015702,-0.019252,-0.015702,0.000000,0.000000,-0.000000,-0.000000,-0.005340,-0.020823,-0.005340,-0.020823,-0.005086,-0.019831,-0.000000,-0.000000,-0.000254,-0.000992,
2017-02-12_16-32-36,1486917156.594563,1,1.196,-0.030,1.022,0.0017,0.0524,0.0131,0.1109,0.0813,0.3970,1.196,-0.032,1.022,-0.0022,0.0528,0.0088,0.0641,-0.0327,0.0402,1.233,0.031,1.110,0.0555,0.1081,-0.1308,0.0000,0.0000,0.0000,-0.094,-0.168,0.700,-0.0065,0.0339,-0.0018,0.0000,0.0000,0.0000,0.0112,-0.0217,-0.0398,-0.0108,0.0058,-0.0198,-0.9997,0.0166,-0.0082,0.0207,0.0042,-0.0083,-0.0104,0.9999,1.200,0.000,1.000,0.000,-0.020066,-0.018826,-0.020066,-0.018826,-0.020066,-0.018826,0.000000,0.000000,-0.000000,-0.000000,-0.005666,-0.022072,-0.005666,-0.022072,-0.005411,-0.021080,-0.000000,-0.000000,-0.000254,-0.000992,
